ID,Date,Close/Last,Volume,Open,High,Low
2168,02/02/2016,23.62,148762000,23.855,24.01,23.57
2169,02/01/2016,24.1075,163257440,24.1175,24.1775,23.85
2170,01/29/2016,24.335,257329760,23.6975,24.335,23.5875
2171,01/28/2016,23.5225,222489480,23.4475,23.63,23.0975
2172,01/27/2016,23.355,532236000,24.01,24.1572,23.335
2173,01/26/2016,24.9975,287749240,24.9825,25.22,24.5175
2174,01/25/2016,24.86,206119920,25.38,25.3825,24.8025
2175,01/22/2016,25.355,262594640,24.6575,25.365,24.5925
2176,01/21/2016,24.075,208396800,24.265,24.47,23.735
2177,01/20/2016,24.1975,289097200,23.775,24.5474,23.355
2178,01/19/2016,24.165,211843240,24.6025,24.6625,23.875
2179,01/15/2016,24.2825,317424040,24.05,24.4275,23.84
2180,01/14/2016,24.88,252000560,24.49,25.12,23.935
2181,01/13/2016,24.3475,249143080,25.08,25.2975,24.325
2182,01/12/2016,24.99,196184600,25.1375,25.1725,24.71
2183,01/11/2016,24.6325,198751480,24.7425,24.765,24.335
2184,01/08/2016,24.24,282888000,24.6375,24.7775,24.19
2185,01/07/2016,24.1125,322969840,24.67,25.0325,24.1075
2186,01/06/2016,25.175,273537080,25.14,25.5925,24.9675
2187,01/05/2016,25.6775,222332560,26.4375,26.4625,25.6025
2188,01/04/2016,26.3375,270276360,25.6525,26.342,25.50
2189,12/31/2015,26.315,163541920,26.7525,26.7575,26.205
2190,12/30/2015,26.83,100736360,27.145,27.175,26.795
2191,12/29/2015,27.185,123649040,26.74,27.3575,26.715
2192,12/28/2015,26.705,106559720,26.8975,26.9225,26.5452
2193,12/24/2015,27.0075,54386720,27.25,27.25,26.9875
2194,12/23/2015,27.1525,130472560,26.8175,27.2125,26.80
2195,12/22/2015,26.8075,130913840,26.85,26.93,26.6127
2196,12/21/2015,26.8325,190028920,26.82,26.8425,26.3925
2197,12/18/2015,26.5075,384788760,27.2275,27.38,26.4525
2198,12/17/2015,27.245,178619320,28.005,28.0625,27.245
2199,12/16/2015,27.835,224629480,27.7675,27.9975,27.20
2200,12/15/2015,27.6225,212674320,27.985,28.20,27.5875
2201,12/14/2015,28.12,258712880,28.045,28.17,27.4475
2202,12/11/2015,28.295,187240080,28.7975,28.8475,28.2128
2203,12/10/2015,29.0425,116634560,29.01,29.235,28.8775
2204,12/09/2015,28.905,185207720,29.41,29.4225,28.77
2205,12/08/2015,29.5575,137101680,29.38,29.65,29.215
2206,12/07/2015,29.57,128252400,29.745,29.965,29.4525
2207,12/04/2015,29.7575,230871480,28.8225,29.8125,28.7775
2208,12/03/2015,28.80,166045520,29.1375,29.1975,28.555
2209,12/02/2015,29.07,133267960,29.2625,29.5275,29.02
2210,12/01/2015,29.335,139225000,29.6875,29.7025,29.215
2211,11/30/2015,29.575,152252520,29.4975,29.8525,29.4375
2212,11/27/2015,29.4525,52185800,29.5725,29.6025,29.40
2213,11/25/2015,29.5075,85367840,29.8025,29.8075,29.48
2214,11/24/2015,29.72,170991800,29.3325,29.8375,29.28
2215,11/23/2015,29.4375,129782720,29.8175,29.9325,29.335
2216,11/20/2015,29.825,136540920,29.80,29.98,29.7125
2217,11/19/2015,29.695,172935800,29.41,29.9375,29.19
2218,11/18/2015,29.3225,186238920,28.94,29.3725,28.875
2219,11/17/2015,28.4225,110336080,28.73,28.7625,28.33
2220,11/16/2015,28.5437,151918280,27.845,28.56,27.75
2221,11/13/2015,28.085,182221200,28.80,28.8925,28.0675
2222,11/12/2015,28.93,129845400,29.065,29.205,28.9125
2223,11/11/2015,29.0275,180717600,29.0925,29.355,28.8025
2224,11/10/2015,29.1925,236117600,29.225,29.5175,29.0153
2225,11/09/2015,30.1425,135317160,30.24,30.4525,30.0125
2226,11/06/2015,30.265,132036440,30.2775,30.4525,30.155
2227,11/05/2015,30.23,157933600,30.4625,30.6725,30.045
2228,11/04/2015,30.50,179316240,30.7825,30.955,30.405
2229,11/03/2015,30.6425,181917040,30.1975,30.8725,30.175
2230,11/02/2015,30.295,128611480,29.9675,30.34,29.9025
2231,10/30/2015,29.875,197220880,30.2475,30.305,29.8625
2232,10/29/2015,30.1325,204424400,29.675,30.1725,29.5675
2233,10/28/2015,29.8175,341744840,29.2325,29.825,29.015
2234,10/27/2015,28.6375,270693800,28.85,29.135,28.4975
2235,10/26/2015,28.82,264559080,29.52,29.5325,28.73
2236,10/23/2015,29.77,237006960,29.175,29.807,29.0825
2237,10/22/2015,28.875,165722640,28.5825,28.875,28.525
2238,10/21/2015,28.44,169107520,28.50,28.895,28.425
2239,10/20/2015,28.4425,195716800,27.835,28.5425,27.705
2240,10/19/2015,27.9325,118895000,27.70,27.9375,27.5275
2241,10/16/2015,27.76,155179720,27.945,28.00,27.6325
2242,10/15/2015,27.965,150488800,27.7325,28.025,27.6225
2243,10/14/2015,27.5525,177736880,27.8225,27.88,27.39
2244,10/13/2015,27.9475,131883160,27.705,28.1125,27.67
2245,10/12/2015,27.90,121547320,28.1825,28.1875,27.86
2246,10/09/2015,28.03,210882480,27.50,28.07,27.3725
2247,10/08/2015,27.375,246989040,27.5475,27.5475,27.0525
2248,10/07/2015,27.695,186871080,27.935,27.9425,27.3525
2249,10/06/2015,27.8275,194808800,27.6575,27.935,27.4413
2250,10/05/2015,27.695,208132400,27.47,27.8424,27.2675
2251,10/02/2015,27.595,231099760,27.0025,27.7534,26.8875
2252,10/01/2015,27.395,255397880,27.2675,27.405,26.8275
2253,09/30/2015,27.575,265203720,27.5425,27.885,27.1825
2254,09/29/2015,27.265,292921120,28.2075,28.3775,26.965
2255,09/28/2015,28.11,207447960,28.4625,28.6425,28.11
2256,09/25/2015,28.6775,224022200,29.11,29.1725,28.505
2257,09/24/2015,28.75,200246320,28.3125,28.875,28.0925
2258,09/23/2015,28.58,142713440,28.4075,28.68,28.325
2259,09/22/2015,28.35,201112120,28.345,28.545,28.13
2260,09/21/2015,28.8025,186376880,28.4175,28.8425,28.415
2261,09/18/2015,28.3625,295964000,28.0525,28.575,27.9675
2262,09/17/2015,28.48,254849360,28.915,29.1225,28.4288
2263,09/16/2015,29.1025,148322880,29.0625,29.135,28.86
2264,09/15/2015,29.07,172873400,28.9825,29.1325,28.605
2265,09/14/2015,28.8275,233118280,29.145,29.2225,28.715
2266,09/11/2015,28.5525,199175000,27.9475,28.5525,27.94
2267,09/10/2015,28.1425,251203080,27.5675,28.3206,27.475
2268,09/09/2015,27.5375,339031120,28.44,28.505,27.4425
2269,09/08/2015,28.0775,218029200,27.9125,28.14,27.58
2270,09/04/2015,27.3175,199617840,27.2425,27.6125,27.1275
2271,09/03/2015,27.5925,212570360,28.1225,28.195,27.51
2272,09/02/2015,28.085,246725000,27.5575,28.085,27.2828
2273,09/01/2015,26.93,306248680,27.5375,27.97,26.84
2274,08/31/2015,28.19,224446360,28.0075,28.6325,28.00
2275,08/28/2015,28.3225,212303840,28.0425,28.3275,27.885
2276,08/27/2015,28.23,335300880,28.0575,28.31,27.505
2277,08/26/2015,27.4225,386127560,26.7712,27.4725,26.2625
2278,08/25/2015,25.935,410926800,27.7775,27.7775,25.875
2279,08/24/2015,25.78,647530000,23.7175,27.20,23.00
2280,08/21/2015,26.44,508986400,27.6075,27.975,26.4112
2281,08/20/2015,28.1625,272707760,28.52,28.5875,27.9075
2282,08/19/2015,28.7525,192317320,29.025,29.13,28.67
2283,08/18/2015,29.125,138102520,29.1075,29.36,29.0025
2284,08/17/2015,29.29,163309040,29.01,29.4125,28.875
2285,08/14/2015,28.99,171505480,28.58,29.0775,28.5025
2286,08/13/2015,28.7875,193630560,29.01,29.10,28.635
2287,08/12/2015,28.81,406373600,28.1325,28.855,27.4075
2288,08/11/2015,28.3725,387282680,29.4525,29.545,28.3325
2289,08/10/2015,29.93,219404040,29.1325,29.9975,29.1325
2290,08/07/2015,28.88,154440480,28.645,29.0625,28.625
2291,08/06/2015,28.7825,211315560,28.9925,29.125,28.5287
2292,08/05/2015,28.85,396809600,28.2375,29.36,28.025
2293,08/04/2015,28.66,494407600,29.355,29.425,28.3125
2294,08/03/2015,29.61,278559600,30.375,30.6425,29.38
2295,07/31/2015,30.325,171331560,30.65,30.6606,30.2275
2296,07/30/2015,30.5925,133603800,30.58,30.6425,30.4275
2297,07/29/2015,30.7475,147648160,30.7875,30.875,30.5675
2298,07/28/2015,30.845,134281520,30.845,30.9775,30.6375
2299,07/27/2015,30.6925,177486320,30.7725,30.9025,30.53
2300,07/24/2015,31.125,168361280,31.33,31.435,30.975
2301,07/23/2015,31.29,203331800,31.55,31.7725,31.265
2302,07/22/2015,31.305,461153600,30.4975,31.375,30.4975
2303,07/21/2015,32.6875,292027120,33.2125,33.23,32.58
2304,07/20/2015,33.0175,220819680,32.7425,33.2425,32.675
2305,07/17/2015,32.405,183881880,32.27,32.405,32.0775
2306,07/16/2015,32.1275,143950520,31.935,32.1425,31.8375
2307,07/15/2015,31.705,134239080,31.43,31.7875,31.395
2308,07/14/2015,31.4025,126783480,31.51,31.5925,31.26
2309,07/13/2015,31.415,165462400,31.2575,31.4387,31.08
2310,07/10/2015,30.82,245171200,30.485,30.9625,30.3025
2311,07/09/2015,30.0175,313166040,30.9625,31.015,29.805
2312,07/08/2015,30.6425,242439320,31.12,31.16,30.635
2313,07/07/2015,31.4225,186948360,31.4725,31.5375,30.9425
2314,07/06/2015,31.50,111891800,31.235,31.5575,31.2125
2315,07/02/2015,31.61,108684720,31.6075,31.6725,31.4425
2316,07/01/2015,31.65,120827560,31.725,31.735,31.4975
2317,06/30/2015,31.3562,177304200,31.3925,31.53,31.215
2318,06/29/2015,31.1325,196173640,31.365,31.6175,31.12
2319,06/26/2015,31.6875,175945160,31.9175,31.9975,31.6275
2320,06/25/2015,31.875,127489560,32.215,32.30,31.875
2321,06/24/2015,32.0275,220310080,31.8025,32.45,31.78
2322,06/23/2015,31.7575,120768560,31.87,31.9025,31.7198
2323,06/22/2015,31.9025,135904720,31.8725,32.015,31.77
2324,06/19/2015,31.65,217446120,31.9275,31.955,31.60
2325,06/18/2015,31.97,141455960,31.8075,32.0775,31.805
2326,06/17/2015,31.825,131435600,31.93,31.97,31.685
2327,06/16/2015,31.90,125774600,31.7575,31.9625,31.5925
2328,06/15/2015,31.73,175587840,31.525,31.81,31.4275
2329,06/12/2015,31.7925,147305040,32.0463,32.0825,31.7775
2330,06/11/2015,32.1475,141378080,32.295,32.545,32.1187
2331,06/10/2015,32.22,156116760,31.98,32.335,31.9625
2332,06/09/2015,31.855,224011360,31.675,32.02,31.405
2333,06/08/2015,31.95,210439600,32.225,32.3025,31.7075
2334,06/05/2015,32.1625,142311040,32.375,32.4225,32.09
2335,06/04/2015,32.34,153343920,32.395,32.645,32.2275
2336,06/03/2015,32.53,123759240,32.665,32.735,32.475
2337,06/02/2015,32.49,134383920,32.465,32.6638,32.33
2338,06/01/2015,32.6337,128064080,32.80,32.8475,32.5125
2339,05/29/2015,32.57,201896680,32.8075,32.8625,32.475
2340,05/28/2015,32.945,122715360,32.965,32.9875,32.775
2341,05/27/2015,33.0112,183084480,32.585,33.065,32.5125
2342,05/26/2015,32.405,282178680,33.15,33.2275,32.28
2343,05/22/2015,33.135,181877360,32.90,33.2425,32.85
2344,05/21/2015,32.8475,158359120,32.5175,32.9075,32.4575
2345,05/20/2015,32.515,145044680,32.50,32.745,32.335
2346,05/19/2015,32.5175,177581760,32.6725,32.72,32.41
2347,05/18/2015,32.5475,202892960,32.095,32.68,32.09
2348,05/15/2015,32.1925,152513880,32.2675,32.3725,32.0525
2349,05/14/2015,32.2375,180495680,31.8525,32.2375,31.79
2350,05/13/2015,31.5025,138446400,31.5375,31.7975,31.4675
2351,05/12/2015,31.4662,192293800,31.40,31.72,31.205
2352,05/11/2015,31.58,167682960,31.8475,31.89,31.4063
2353,05/08/2015,31.905,221895280,31.67,31.905,31.5275
2354,05/07/2015,31.315,170615680,31.1925,31.52,31.005
2355,05/06/2015,31.2525,288149480,31.64,31.6875,30.84
2356,05/05/2015,31.45,196511080,32.0375,32.1125,31.445
2357,05/04/2015,32.175,203620080,32.375,32.6425,32.065
2358,05/01/2015,32.2375,229396000,31.525,32.5325,31.325
2359,04/30/2015,31.2875,331699920,31.875,31.97,31.145
2360,04/29/2015,32.16,252252960,32.54,32.8975,32.075
2361,04/28/2015,32.64,474774800,33.6138,33.635,32.3925
2362,04/27/2015,33.1625,380337040,33.0775,33.2825,32.7875
2363,04/24/2015,32.57,176838840,32.6225,32.6575,32.3075
2364,04/23/2015,32.4175,182386760,32.075,32.605,32.035
2365,04/22/2015,32.155,150301680,31.7475,32.2175,31.58
2366,04/21/2015,31.7275,129365520,32.025,32.05,31.6675
2367,04/20/2015,31.90,187900440,31.3925,32.03,31.2925
2368,04/17/2015,31.1875,205925240,31.3875,31.535,31.115
2369,04/16/2015,31.5425,112080960,31.57,31.775,31.5275
2370,04/15/2015,31.695,115689680,31.6025,31.7825,31.5025
2371,04/14/2015,31.575,101673120,31.75,31.8225,31.4775
2372,04/13/2015,31.7125,144994480,32.0925,32.1425,31.6525
2373,04/10/2015,31.775,160503040,31.4875,31.8025,31.315
2374,04/09/2015,31.64,128977440,31.4625,31.645,31.165
2375,04/08/2015,31.40,149088360,31.4625,31.60,31.2425
2376,04/07/2015,31.5025,139579240,31.91,32.0305,31.495
2377,04/06/2015,31.8375,147669960,31.1175,31.8775,31.0825
2378,04/02/2015,31.33,128685640,31.2575,31.39,31.0475
2379,04/01/2015,31.0625,161852560,31.205,31.28,30.775
2380,03/31/2015,31.1075,168077680,31.5225,31.6225,31.0888
2381,03/30/2015,31.5925,187899920,31.0125,31.60,31.00
2382,03/27/2015,30.8125,157886880,31.1425,31.175,30.7275
2383,03/26/2015,31.06,189638440,30.69,31.22,30.65
2384,03/25/2015,30.845,206022400,31.635,31.705,30.845
2385,03/24/2015,31.6725,130988800,31.8075,32.01,31.64
2386,03/23/2015,31.8025,150390400,31.78,31.9625,31.63
2387,03/20/2015,31.475,274064720,32.0625,32.10,31.29
2388,03/19/2015,31.8738,182698080,32.1875,32.3113,31.85
2389,03/18/2015,32.1175,260472680,31.75,32.29,31.5925
2390,03/17/2015,31.76,203564920,31.475,31.83,31.4125
2391,03/16/2015,31.2375,143265200,30.97,31.2375,30.7175
2392,03/13/2015,30.8975,206978680,31.10,31.3488,30.645
2393,03/12/2015,31.1125,192933080,30.5775,31.225,30.4075
2394,03/11/2015,30.56,275250760,31.1875,31.1925,30.5275
2395,03/10/2015,31.1275,274881440,31.6025,31.805,30.95
2396,03/09/2015,31.785,353640960,31.99,32.3925,31.265
2397,03/06/2015,31.65,290798720,32.10,32.3425,31.565
2398,03/05/2015,31.6025,225565120,32.145,32.1875,31.44
2399,03/04/2015,32.135,126353920,32.275,32.39,32.08
2400,03/03/2015,32.34,150999600,32.24,32.38,32.0225
2401,03/02/2015,32.2725,192170720,32.3125,32.57,32.075
2402,02/27/2015,32.115,247725400,32.50,32.6425,32.06
2403,02/26/2015,32.6037,364687320,32.1962,32.7175,31.6525
2404,02/25/2015,32.1975,298220480,32.89,32.90,32.0375
2405,02/24/2015,33.0425,276437640,33.235,33.40,32.7925
2406,02/23/2015,33.25,292357000,32.505,33.25,32.415
2407,02/20/2015,32.3738,195513640,32.155,32.375,32.0125
2408,02/19/2015,32.1125,149181840,32.12,32.2575,32.0825
2409,02/18/2015,32.1788,178783920,31.9063,32.195,31.8625
2410,02/17/2015,31.9575,252056440,31.8725,32.22,31.73
2411,02/13/2015,31.77,215822600,31.82,31.82,31.4125
2412,02/12/2015,31.615,297498520,31.515,31.87,31.3925
2413,02/11/2015,31.22,293112080,30.6925,31.23,30.625
2414,02/10/2015,30.505,247381560,30.0425,30.5375,30.04
2415,02/09/2015,29.93,151603120,29.6375,29.96,29.6075
2416,02/06/2015,29.7325,174534640,30.005,30.0625,29.6125
2417,02/05/2015,29.985,168788440,30.005,30.0575,29.8125
2418,02/04/2015,29.89,279900720,29.625,30.1275,29.5772
2419,02/03/2015,29.6625,207368320,29.625,29.7725,29.4025
2420,02/02/2015,29.6575,250169760,29.5125,29.7925,29.02
2421,01/30/2015,29.29,334587200,29.60,30.00,29.2125
2422,01/29/2015,29.725,336528520,29.08,29.7975,28.89
2423,01/28/2015,28.8275,584737200,29.4063,29.53,28.8275
2424,01/27/2015,27.285,369306560,28.105,28.12,27.2575
2425,01/26/2015,28.275,221829680,28.435,28.5907,28.20
2426,01/23/2015,28.245,185680080,28.075,28.4375,27.8825
2427,01/22/2015,28.10,214869760,27.565,28.1175,27.43
2428,01/21/2015,27.3875,193931440,27.2375,27.765,27.0675
2429,01/20/2015,27.18,198969280,26.96,27.2417,26.625
2430,01/16/2015,26.4975,313813320,26.7575,26.895,26.30
2431,01/15/2015,26.705,239233880,27.50,27.515,26.665
2432,01/14/2015,27.45,194912760,27.26,27.6225,27.125
2433,01/13/2015,27.555,267879920,27.8575,28.20,27.2275
2434,01/12/2015,27.3125,198284680,28.15,28.1575,27.20
2435,01/09/2015,28.0025,214582920,28.1675,28.3125,27.5525
2436,01/08/2015,27.9725,236675040,27.3075,28.0375,27.175
2437,01/07/2015,26.9375,159933400,26.80,27.05,26.6737
2438,01/06/2015,26.565,262729000,26.635,26.8575,26.1575
2439,01/05/2015,26.5625,256843520,27.0725,27.1625,26.3525
2440,01/02/2015,27.3325,212575080,27.8475,27.86,26.8375
2441,12/31/2014,27.595,165219120,28.205,28.2825,27.5525
2442,12/30/2014,28.13,119194640,28.41,28.48,28.0275
2443,12/29/2014,28.4775,110133720,28.4475,28.6925,28.425
2444,12/26/2014,28.4975,134724800,28.025,28.63,28.0025
2445,12/24/2014,28.0025,57918440,28.145,28.1775,28.0025
2446,12/23/2014,28.135,103964120,28.3075,28.3325,28.115
2447,12/22/2014,28.235,180388240,28.04,28.3725,27.9925
2448,12/19/2014,27.945,346383320,28.065,28.31,27.915
2449,12/18/2014,28.1625,235142360,27.9675,28.1625,27.665
2450,12/17/2014,27.3525,213063720,26.78,27.46,26.705
2451,12/16/2014,26.6863,242607160,26.5925,27.54,26.565
2452,12/15/2014,27.0562,268333040,27.675,27.90,26.5875
2453,12/12/2014,27.4325,223495280,27.615,27.9675,27.395
2454,12/11/2014,27.905,165618760,28.065,28.45,27.835
2455,12/10/2014,27.9875,177901440,28.6025,28.7125,27.885
2456,12/09/2014,28.53,240448960,27.5475,28.575,27.3375
2457,12/08/2014,28.10,229780120,28.525,28.662,27.905
2458,12/05/2014,28.75,152923880,28.9975,29.02,28.66
2459,12/04/2014,28.8725,168272080,28.9425,29.30,28.8225
2460,12/03/2014,28.9825,171824800,28.9375,29.0875,28.7775
2461,12/02/2014,28.6575,236821280,28.375,28.9375,28.1875
2462,12/01/2014,28.7675,334631120,29.7025,29.8125,27.8175
2463,11/28/2014,29.7325,99257600,29.8175,29.85,29.5125
2464,11/26/2014,29.75,163027800,29.485,29.775,29.4575
2465,11/25/2014,29.40,274879720,29.7675,29.9375,29.3625
2466,11/24/2014,29.6563,187469360,29.2125,29.6925,29.155
2467,11/21/2014,29.1175,227037280,29.3775,29.3925,29.0075
2468,11/20/2014,29.0775,172594600,28.7275,29.215,28.7125
2469,11/19/2014,28.6675,167262200,28.86,28.935,28.45
2470,11/18/2014,28.8675,176653000,28.485,28.9225,28.4725
2471,11/17/2014,28.4975,186750840,28.5675,29.32,28.325
2472,11/14/2014,28.545,175156240,28.2875,28.5475,28.2625
2473,11/13/2014,28.205,237672720,27.95,28.3625,27.90
2474,11/12/2014,27.8125,185490520,27.345,27.8575,27.3425
2475,11/11/2014,27.425,109321640,27.175,27.4375,27.10
2476,11/10/2014,27.2075,108264240,27.255,27.3325,27.1675
2477,11/07/2014,27.2525,134621120,27.1875,27.33,27.1375
2478,11/06/2014,27.175,138934960,27.15,27.1975,26.95
2479,11/05/2014,27.215,149462120,27.275,27.325,27.0313
2480,11/04/2014,27.15,165694640,27.34,27.3725,26.93
2481,11/03/2014,27.35,208617960,27.055,27.575,27.0025
2482,10/31/2014,27.00,178203160,27.0025,27.01,26.8025
2483,10/30/2014,26.745,162288000,26.7398,26.8375,26.475
2484,10/29/2014,26.835,210182320,26.6625,26.8425,26.59
2485,10/28/2014,26.685,190756280,26.35,26.685,26.3375
2486,10/27/2014,26.2775,136344480,26.2125,26.37,26.175
2487,10/24/2014,26.305,187751520,26.295,26.3725,26.1325
2488,10/23/2014,26.2075,283040600,26.02,26.2628,25.9075
2489,10/22/2014,25.7475,272560040,25.71,26.0275,25.65
2490,10/21/2014,25.6175,375146720,25.755,25.755,25.3175
2491,10/20/2014,24.94,302820160,24.5787,24.99,24.555
2492,10/17/2014,24.4175,270895640,24.375,24.75,24.2025
2493,10/16/2014,24.065,288071320,23.8875,24.43,23.8525
2494,10/15/2014,24.385,399771160,24.4925,24.7875,23.795
2495,10/14/2014,24.6875,253148680,25.0975,25.13,24.6425
2496,10/13/2014,24.9525,213748240,25.3325,25.445,24.9525
2497,10/10/2014,25.1825,264999080,25.1725,25.5075,25.075
2498,10/09/2014,25.255,309133320,25.385,25.595,25.1525
2499,10/08/2014,25.20,229319280,24.69,25.2775,24.5775
2500,10/07/2014,24.6875,168012800,24.8575,25.03,24.6825
2501,10/06/2014,24.905,147122480,24.9875,25.1625,24.855
2502,10/03/2014,24.905,173678320,24.86,25.0525,24.76
2503,10/02/2014,24.975,190788600,24.8175,25.055,24.51
2504,10/01/2014,24.795,205601040,25.1475,25.1725,24.675
2505,09/30/2014,25.1875,220479920,25.2025,25.385,25.1325
2506,09/29/2014,25.0275,197053040,24.6625,25.1088,24.6575
2507,09/26/2014,25.1875,249107080,24.6325,25.1875,24.60
2508,09/25/2014,24.4675,398757200,25.1275,25.1775,24.43
2509,09/24/2014,25.4375,239897040,25.54,25.7125,25.30
2510,09/23/2014,25.66,253023440,25.15,25.735,25.135
2511,09/22/2014,25.265,209686640,25.45,25.535,25.145
2512,09/19/2014,25.24,282989720,25.5725,25.5875,25.22
2513,09/18/2014,25.4475,147884680,25.4825,25.5875,25.39
2514,09/17/2014,25.395,243132360,25.3175,25.45,25.1481
2515,09/16/2014,25.215,267017480,24.95,25.315,24.7225
2516,09/15/2014,25.4075,244678680,25.7025,25.7625,25.36
2517,09/12/2014,25.415,251304160,25.3025,25.5475,25.27
